id;prenom;nom;url;origine;url_pere;url_mere;date;lieu;debug;GeneanetSpider 1.0.26 18/04/2025 à 01:11
@I00337@;Bonifacio;FADRIQUE D'ARAGONA;https://gw.geneanet.org/boutch1?lang=fr&p=bonifacio&n=fadrique+d+aragona;union1;https://gw.geneanet.org/boutch1?lang=fr&p=bonifacio&n=fadrique+d+aragona;https://gw.geneanet.org/boutch1?lang=fr&p=lucia&n=barozzi;"";"";"*";
@I00339@;Eleanor;DI SOLIMELLA;https://gw.geneanet.org/boutch1?lang=fr&p=eleanor&n=di+solimella;§parents;https://gw.geneanet.org/boutch1?lang=fr&p=siro&n=di+solimella;https://gw.geneanet.org/boutch1?lang=fr&p=cecilia&n=d+aragona;"";"";"* [![sosa](https://static.geneanet.org/geneweb/img/sosasymbolsimple.png)](boutch1?lang=fr&pz=marc&nz=vitelli&m=RL&i1=29630&i2=0&b1=1&b2=6817914) [Siro Di Solimella](boutch1?lang=fr&pz=marc&nz=vitelli&p=siro&n=di+solimella)";
@I00339@;Eleanor;DI SOLIMELLA;https://gw.geneanet.org/boutch1?lang=fr&p=eleanor&n=di+solimella;union1;https://gw.geneanet.org/boutch1?lang=fr&p=philip&n=d+anjou+sicile;https://gw.geneanet.org/boutch1?lang=fr&p=eleanor&n=di+solimella;"";"";"*";
@I00339@;Eleanor;DI SOLIMELLA;https://gw.geneanet.org/boutch1?lang=fr&p=eleanor&n=di+solimella;union2;https://gw.geneanet.org/boutch1?lang=fr&p=lanza&n=gatto&oc=1;https://gw.geneanet.org/boutch1?lang=fr&p=eleanor&n=di+solimella;"";"";"*";
@I00341@;Simone;LA BARBA;https://gw.geneanet.org/boutch1?lang=fr&p=simone&n=la+barba;§parents;https://gw.geneanet.org/boutch1?lang=fr&p=artaldo&n=de+barba;https://gw.geneanet.org/boutch1?lang=fr&p=sibilla&n=di+santa+sofia;"";"";"* [![sosa](https://static.geneanet.org/geneweb/img/sosasymbolsimple.png)](boutch1?lang=fr&pz=marc&nz=vitelli&m=RL&i1=29639&i2=0&b1=1&b2=3440852) [Artaldo de Barba](boutch1?lang=fr&pz=marc&nz=vitelli&p=artaldo&n=de+barba)";
@I00341@;Simone;LA BARBA;https://gw.geneanet.org/boutch1?lang=fr&p=simone&n=la+barba;union1;https://gw.geneanet.org/boutch1?lang=fr&p=simone&n=la+barba;https://gw.geneanet.org/boutch1?lang=fr&p=zuna&n=solimella;"";"";"*";
@I00343@;Corrado;LANCIA;https://gw.geneanet.org/boutch1?lang=fr&p=corrado&n=lancia;§parents;https://gw.geneanet.org/boutch1?lang=fr&p=ugo&n=lancia;https://gw.geneanet.org/boutch1?lang=fr&i=50754;"";"";"* [![sosa](https://static.geneanet.org/geneweb/img/sosasymbolsimple.png)](boutch1?lang=fr&pz=marc&nz=vitelli&m=RL&i1=41322&i2=0&b1=1&b2=13633580) [Ugo Ugone Lancia](boutch1?lang=fr&pz=marc&nz=vitelli&p=ugo&n=lancia), Baron †ca 1343";
@I00343@;Corrado;LANCIA;https://gw.geneanet.org/boutch1?lang=fr&p=corrado&n=lancia;union1;https://gw.geneanet.org/boutch1?lang=fr&p=corrado&n=lancia;https://gw.geneanet.org/boutch1?lang=fr&p=margherita&n=di+chiaromonte;"";"";"*";
@I00343@;Corrado;LANCIA;https://gw.geneanet.org/boutch1?lang=fr&p=corrado&n=lancia;union2;https://gw.geneanet.org/boutch1?lang=fr&p=corrado&n=lancia;https://gw.geneanet.org/boutch1?lang=fr&p=margherita&n=di+modica;"1356";"";"* Marié _en 1356_";
@I00344@;Margherita;DI CHIAROMONTE;https://gw.geneanet.org/boutch1?lang=fr&p=margherita&n=di+chiaromonte;union1;https://gw.geneanet.org/boutch1?lang=fr&p=corrado&n=lancia;https://gw.geneanet.org/boutch1?lang=fr&p=margherita&n=di+chiaromonte;"";"";"*";
