id;prenom;nom;url;evenement;tag;date;gedcom_date;lieu;notes;tag_ou_type;source;notes_source;GeneanetSpider 1.0.26 18/04/2025 à 01:10
@I00131@;Catherine;PIERRE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=catherine&n=pierre;"Décès";DEAT;avant 1466;BEF 1466;"";"";"";"";"";
@I00132@;Bertrand;DE BOMPAR;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bertrand&n=de+bompar;"Décès";DEAT;après 1427;AFT 1427;"";"";"";"";"";
@I00133@;Raymond;ADALBERT;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond&n=adalbert;"Naissance";BIRT;;;"Vallabrègues, 30336, Gard, Languedoc-Roussillon, France";"";"";"";"";
@I00133@;Raymond;ADALBERT;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond&n=adalbert;"Décès";DEAT;avant 1465;BEF 1465;"";"";"";"";"";
@I00133@;Raymond;ADALBERT;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond&n=adalbert;"Profession";OCCU;;;"";"";"Lieutenant de Viguier";"";"";
@I00134@;Agnès;DE LA ROQUE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=agnes&n=de+la+roque;"Naissance";BIRT;1377;1377;"";"";"";"";"";
@I00134@;Agnès;DE LA ROQUE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=agnes&n=de+la+roque;"Décès";DEAT;;;"";"";"Y";"";"";
@I00135@;Bernard;DEL PUECH;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=del+puech;"Naissance";BIRT;1373;1373;"";"";"";"";"";
@I00135@;Bernard;DEL PUECH;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=del+puech;"Décès";DEAT;après 1401;AFT 1401;"";"à 28 ans";"";"";"";
@I00135@;Bernard;DEL PUECH;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=del+puech;"Profession";OCCU;;;"";"";"Coseigneur de Montmoirac";"";"";
